0.2000000000000001,-0.2,-2.4
0.7,-0.2,-1.998076211353316
1.066025403784439,-0.2,-0.9
1.2,-0.2,0.6
1.066025403784439,-0.2,2.1
0.7000000000000004,-0.2,3.198076211353316
0.2000000000000001,-0.2,3.6
0.2,-0.1999999999999999,-2.4
0.45,0.6660254037844384,-1.998076211353316
0.6330127018922194,1.3,-0.9
0.7000000000000002,1.532050807568877,0.6
0.6330127018922195,1.3,2.1
0.4500000000000002,0.6660254037844391,3.198076211353316
0.2,-0.1999999999999999,3.6
0.2,-0.1999999999999999,-2.4
-0.04999999999999982,0.6660254037844384,-1.998076211353316
-0.2330127018922191,1.3,-0.9
-0.2999999999999998,1.532050807568877,0.6
-0.2330127018922192,1.3,2.1
-0.05000000000000004,0.6660254037844393,3.198076211353316
0.2,-0.1999999999999999,3.6
0.2,-0.2,-2.4
-0.2999999999999999,-0.1999999999999999,-1.998076211353316
-0.6660254037844386,-0.1999999999999998,-0.9
-0.8,-0.1999999999999998,0.6
-0.6660254037844386,-0.1999999999999998,2.1
-0.3000000000000003,-0.1999999999999999,3.198076211353316
0.2,-0.2,3.6
0.2,-0.2000000000000001,-2.4
-0.05000000000000016,-1.066025403784438,-1.998076211353316
-0.2330127018922197,-1.699999999999999,-0.9
-0.3000000000000004,-1.932050807568877,0.6
-0.2330127018922197,-1.7,2.1
-0.05000000000000038,-1.066025403784439,3.198076211353316
0.2,-0.2000000000000001,3.6
0.2,-0.2000000000000001,-2.4
0.4499999999999996,-1.066025403784439,-1.998076211353316
0.6330127018922187,-1.700000000000001,-0.9
0.6999999999999993,-1.932050807568878,0.6
0.6330127018922188,-1.700000000000001,2.1
0.4499999999999998,-1.06602540378444,3.198076211353316
0.2,-0.2000000000000001,3.6
0.2000000000000001,-0.2,-2.4
0.7,-0.2000000000000003,-1.998076211353316
1.066025403784439,-0.2000000000000004,-0.9
1.2,-0.2000000000000005,0.6
1.066025403784439,-0.2000000000000004,2.1
0.7000000000000004,-0.2000000000000003,3.198076211353316
0.2000000000000001,-0.2,3.6
